Data;Último;Abertura;Máxima;Mínima;Var%
2006-04-13;21,385;21,360;21,510;21,315;0,12%
2006-04-12;21,360;21,405;21,475;21,235;-0,21%
2006-04-11;21,405;21,492;21,562;21,305;-0,72%
2006-04-10;21,561;21,492;21,605;21,445;0,33%
2006-04-07;21,490;21,311;21,614;21,171;0,96%
2006-04-06;21,285;21,280;21,449;21,230;-0,21%
2006-04-05;21,330;21,321;21,429;21,205;-0,00%
2006-04-04;21,331;21,403;21,410;21,200;-0,34%
2006-04-03;21,403;21,658;21,765;21,315;-1,10%
2006-03-31;21,640;21,840;22,026;21,610;-1,12%
2006-03-30;21,886;22,150;22,150;21,825;-1,19%
2006-03-29;22,150;22,350;22,463;22,020;-1,27%
2006-03-28;22,435;21,735;22,457;21,700;2,89%
2006-03-27;21,805;21,736;22,052;21,655;1,00%
2006-03-24;21,590;21,605;21,814;21,495;-0,12%
2006-03-23;21,616;21,525;21,755;21,365;0,33%
2006-03-22;21,544;21,725;21,785;21,465;-0,74%
2006-03-21;21,705;21,492;21,800;21,430;0,99%
2006-03-20;21,492;21,325;21,536;21,172;1,19%
2006-03-17;21,240;21,080;21,286;21,070;0,47%
2006-03-16;21,140;21,157;21,270;20,970;-0,08%
2006-03-15;21,157;21,240;21,291;21,135;-0,24%
2006-03-14;21,208;21,315;21,495;21,155;-0,61%
2006-03-13;21,339;21,375;21,445;21,275;-0,16%
2006-03-10;21,373;21,625;21,638;21,359;-1,14%
2006-03-09;21,620;21,800;21,855;21,520;-0,83%
2006-03-08;21,800;21,415;21,973;21,415;1,04%
2006-03-07;21,575;21,390;21,813;21,355;0,49%
2006-03-06;21,470;21,200;21,556;21,125;1,67%
2006-03-03;21,118;21,040;21,287;21,040;0,37%
2006-03-02;21,040;21,140;21,250;21,020;-0,52%
2006-03-01;21,149;21,320;21,403;21,119;-0,40%
2006-02-28;21,235;21,385;21,395;21,195;-0,79%
2006-02-27;21,405;21,320;21,538;21,320;0,05%
2006-02-24;21,395;21,320;21,460;21,255;0,28%
2006-02-23;21,335;21,320;21,555;21,165;-0,35%
2006-02-22;21,410;21,660;21,870;21,280;-1,15%
2006-02-21;21,660;21,150;21,724;21,040;2,29%
2006-02-20;21,175;21,240;21,301;21,116;-0,33%
2006-02-17;21,245;21,140;21,307;21,010;0,40%
2006-02-16;21,160;21,360;21,360;21,094;-0,82%
2006-02-15;21,335;21,380;21,513;21,245;-0,21%
2006-02-14;21,380;21,520;21,621;21,325;-1,00%
2006-02-13;21,595;21,635;21,729;21,500;-0,09%
2006-02-10;21,615;21,690;21,690;21,466;-0,39%
2006-02-09;21,700;21,850;21,858;21,643;-0,72%
2006-02-08;21,858;21,850;22,095;21,810;-0,21%
2006-02-07;21,905;21,820;21,961;21,710;0,69%
2006-02-06;21,755;22,100;22,100;21,725;-1,56%
2006-02-03;22,100;22,255;22,405;22,005;-0,76%
2006-02-02;22,270;22,185;22,381;22,045;0,09%
2006-02-01;22,250;22,120;22,335;22,110;0,59%
2006-01-31;22,120;22,150;22,225;21,960;-0,02%
2006-01-30;22,125;22,215;22,255;21,975;0,11%
2006-01-27;22,100;22,290;22,317;22,015;-0,85%
2006-01-26;22,290;22,455;22,554;22,260;-0,69%
2006-01-25;22,445;22,425;22,505;22,335;0,16%
2006-01-24;22,410;22,555;22,556;22,338;-0,71%
2006-01-23;22,570;22,830;22,830;22,506;-0,95%
2006-01-20;22,787;22,935;22,985;22,615;-0,18%
2006-01-19;22,828;23,190;23,398;22,815;-1,45%
2006-01-18;23,165;23,105;23,404;23,105;0,56%
2006-01-17;23,035;22,716;23,220;22,711;1,41%
2006-01-16;22,715;22,830;22,875;22,680;-0,04%
2006-01-13;22,725;22,753;22,835;22,605;-0,14%
2006-01-12;22,756;22,825;22,853;22,580;-0,18%
2006-01-11;22,798;22,613;22,873;22,530;0,80%
2006-01-10;22,618;22,485;22,720;22,385;0,59%
2006-01-09;22,485;22,820;22,820;22,425;-1,51%
2006-01-06;22,830;22,833;22,975;22,770;-0,29%
2006-01-05;22,897;22,885;22,933;22,655;0,16%
2006-01-04;22,860;23,295;23,328;22,778;-1,72%
2006-01-03;23,259;23,375;23,535;23,240;-0,45%
2006-01-02;23,364;23,340;23,405;23,300;-0,08%
2005-12-30;23,383;23,235;23,383;23,235;0,54%
2005-12-29;23,258;23,435;23,560;23,160;-0,65%
2005-12-28;23,410;23,375;23,555;23,254;0,17%
2005-12-27;23,370;23,355;23,655;23,300;-0,17%
2005-12-26;23,410;23,165;23,438;23,150;1,12%
2005-12-23;23,150;23,295;23,635;23,040;-1,11%
2005-12-22;23,410;23,055;23,468;22,905;1,43%
2005-12-21;23,080;23,490;23,490;22,986;-1,68%
2005-12-20;23,475;23,800;23,810;23,320;-1,37%
2005-12-19;23,800;23,474;24,005;23,395;1,84%
2005-12-16;23,370;23,070;23,510;22,980;1,66%
2005-12-15;22,988;22,695;23,072;22,694;1,29%
2005-12-14;22,695;22,635;22,908;22,600;0,35%
2005-12-13;22,615;22,614;22,714;22,415;0,02%
2005-12-12;22,610;22,530;22,705;22,500;0,40%
2005-12-09;22,520;22,228;22,595;22,228;1,39%
2005-12-08;22,212;21,945;22,294;21,945;1,12%
2005-12-07;21,965;21,755;22,005;21,585;0,97%
2005-12-06;21,755;21,957;22,005;21,655;-0,91%
2005-12-05;21,955;22,075;22,139;21,910;-0,58%
2005-12-02;22,083;22,195;22,219;21,940;-0,70%
2005-12-01;22,238;22,039;22,262;22,034;0,92%
2005-11-30;22,035;21,931;22,182;21,875;0,74%
2005-11-29;21,873;22,005;22,076;21,835;-0,49%
2005-11-28;21,980;22,343;22,421;21,935;-1,61%
2005-11-25;22,340;22,412;22,425;22,280;-0,29%
2005-11-24;22,405;22,481;22,488;22,290;0,07%
2005-11-23;22,390;22,404;22,474;22,285;-0,40%
2005-11-22;22,480;22,200;22,685;22,200;1,26%
2005-11-21;22,200;22,265;22,286;22,090;-0,27%
2005-11-18;22,260;21,890;22,309;21,890;1,44%
2005-11-17;21,945;22,000;22,000;21,810;-0,32%
2005-11-16;22,015;22,085;22,095;21,895;-0,16%
2005-11-15;22,050;22,080;22,105;22,010;-0,19%
2005-11-14;22,093;21,910;22,135;21,795;2,21%
2005-11-11;21,615;21,665;21,700;21,525;-0,09%
2005-11-10;21,635;21,754;21,905;21,580;-0,55%
2005-11-09;21,755;21,875;21,875;21,595;-0,82%
2005-11-08;21,935;22,015;22,145;21,820;-0,61%
2005-11-07;22,069;22,065;22,100;21,955;-0,23%
2005-11-04;22,120;22,220;22,353;22,090;-0,45%
2005-11-03;22,220;22,405;22,440;22,165;-0,74%
2005-11-02;22,385;22,435;22,461;22,375;-0,20%
2005-11-01;22,430;22,505;22,605;22,410;-0,39%
2005-10-31;22,518;22,610;22,710;22,455;-0,58%
2005-10-28;22,650;22,870;22,910;22,610;-1,07%
2005-10-27;22,895;22,890;22,960;22,755;0,12%
2005-10-26;22,868;22,615;22,868;22,615;1,03%
2005-10-25;22,635;22,595;22,709;22,550;0,11%
2005-10-24;22,610;22,615;22,705;22,545;-0,09%
2005-10-21;22,630;22,485;22,815;22,445;0,60%
2005-10-20;22,495;22,423;22,685;22,300;0,49%
2005-10-19;22,385;22,395;22,600;22,375;-0,16%
2005-10-18;22,420;22,339;22,514;22,285;0,27%
2005-10-17;22,360;22,435;22,445;22,230;-0,40%
2005-10-14;22,450;22,565;22,745;22,350;-0,62%
2005-10-13;22,590;22,350;22,845;22,345;0,20%
2005-10-12;22,545;22,335;22,655;22,320;0,94%
2005-10-11;22,335;22,385;22,455;22,290;-0,36%
2005-10-10;22,415;22,475;22,504;22,305;-0,37%
2005-10-07;22,499;22,905;22,955;22,460;-1,82%
2005-10-06;22,915;22,670;23,055;22,655;1,06%
2005-10-05;22,675;22,585;22,833;22,565;0,24%
2005-10-04;22,620;22,285;22,675;22,285;1,06%
2005-10-03;22,382;22,370;22,500;22,235;0,48%
2005-09-30;22,275;22,110;22,350;22,060;0,75%
2005-09-29;22,110;22,335;22,470;22,080;-0,74%
2005-09-28;22,275;22,600;22,615;22,266;-1,44%
2005-09-27;22,600;22,500;22,650;22,425;0,44%
2005-09-26;22,500;22,645;22,721;22,446;-0,64%
2005-09-23;22,645;22,745;22,795;22,600;-0,45%
2005-09-22;22,748;22,735;22,960;22,627;0,03%
2005-09-21;22,741;22,995;23,015;22,695;-0,95%
2005-09-20;22,960;22,945;23,032;22,890;0,07%
2005-09-19;22,945;22,988;23,115;22,825;-0,19%
2005-09-16;22,988;22,955;23,063;22,850;-0,01%
2005-09-15;22,990;23,270;23,280;22,910;-0,88%
2005-09-14;23,195;23,258;23,407;23,190;-0,29%
2005-09-13;23,263;23,195;23,360;23,125;0,29%
2005-09-12;23,195;23,100;23,290;23,090;0,41%
2005-09-09;23,100;23,195;23,335;23,070;-0,42%
2005-09-08;23,197;23,295;23,305;23,130;-0,44%
2005-09-07;23,300;23,245;23,305;23,225;0,40%
2005-09-06;23,207;23,365;23,405;23,165;-0,51%
2005-09-05;23,325;23,305;23,425;23,145;0,09%
2005-09-02;23,305;23,615;23,625;23,285;-1,08%
2005-09-01;23,560;23,555;23,740;23,460;0,02%
2005-08-31;23,555;23,835;23,875;23,495;-1,03%
2005-08-30;23,799;23,900;23,965;23,715;-0,19%
2005-08-29;23,845;24,025;24,185;23,805;-0,75%
2005-08-26;24,025;24,006;24,327;23,815;0,08%
2005-08-25;24,005;24,470;24,516;23,930;-2,12%
2005-08-24;24,525;24,000;24,590;24,000;2,17%
2005-08-23;24,005;23,755;24,250;23,720;1,16%
2005-08-22;23,730;24,497;24,525;23,730;-3,13%
2005-08-19;24,497;24,045;24,496;23,760;1,92%
2005-08-18;24,035;23,500;24,065;23,360;2,10%
2005-08-17;23,540;23,470;23,645;23,350;0,30%
2005-08-16;23,470;23,335;23,630;23,155;0,58%
2005-08-15;23,335;23,770;23,775;23,255;-1,71%
2005-08-12;23,740;23,435;24,039;23,435;0,68%
2005-08-11;23,579;22,785;23,660;22,749;3,48%
2005-08-10;22,787;22,935;22,945;22,629;-0,75%
2005-08-09;22,960;23,284;23,403;22,831;-1,40%
2005-08-08;23,286;23,085;23,319;22,900;0,66%
2005-08-05;23,134;23,045;23,215;22,830;0,45%
2005-08-04;23,030;23,150;23,285;22,870;-0,69%
2005-08-03;23,190;23,335;23,440;23,040;-0,75%
2005-08-02;23,365;23,685;23,780;23,345;-1,23%
2005-08-01;23,655;23,850;23,975;23,605;-0,61%
2005-07-29;23,800;24,090;24,150;23,735;-1,09%
2005-07-28;24,062;24,470;24,470;23,975;-1,47%
2005-07-27;24,420;24,330;24,830;24,155;0,41%
2005-07-26;24,320;24,838;25,132;24,265;-2,14%
2005-07-25;24,851;23,990;24,880;23,990;3,61%
2005-07-22;23,985;23,655;23,995;23,534;1,40%
2005-07-21;23,655;23,383;23,665;23,226;1,18%
2005-07-20;23,380;23,440;23,645;23,360;-0,21%
2005-07-19;23,429;23,360;23,508;23,335;0,30%
2005-07-18;23,360;23,385;23,415;23,215;-0,09%
2005-07-15;23,380;23,375;23,527;23,275;0,11%
2005-07-14;23,355;23,585;23,595;23,300;-0,91%
2005-07-13;23,570;23,370;23,595;23,275;0,88%
2005-07-12;23,365;23,405;23,430;23,221;0,26%
2005-07-11;23,305;23,735;23,765;23,305;-1,87%
2005-07-08;23,749;23,685;23,860;23,525;-0,10%
2005-07-07;23,773;23,940;24,080;23,694;-0,82%
2005-07-06;23,970;23,771;23,990;23,735;0,86%
2005-07-05;23,766;23,645;23,810;23,565;0,34%
2005-07-04;23,685;23,565;23,788;23,385;0,51%
2005-07-01;23,565;23,369;23,588;23,270;0,86%
2005-06-30;23,364;23,545;23,670;23,310;-0,85%
2005-06-29;23,565;23,658;23,725;23,460;-0,46%
2005-06-28;23,675;23,734;23,755;23,610;-0,21%
2005-06-27;23,724;23,855;23,921;23,645;-0,07%
2005-06-24;23,740;24,055;24,085;23,735;-1,31%
2005-06-23;24,055;23,815;24,064;23,790;0,80%
2005-06-22;23,865;23,705;23,865;23,595;0,76%
2005-06-21;23,685;23,925;23,965;23,680;-0,86%
2005-06-20;23,890;23,850;23,975;23,725;0,74%
2005-06-17;23,715;24,045;24,085;23,670;-1,37%
2005-06-16;24,045;24,341;24,425;24,025;-0,78%
2005-06-15;24,233;24,350;24,545;24,203;-0,46%
2005-06-14;24,345;24,510;24,795;24,249;-0,67%
2005-06-13;24,510;24,715;24,759;24,425;-0,89%
2005-06-10;24,731;24,966;24,966;24,641;-0,92%
2005-06-09;24,961;24,667;25,095;24,555;1,32%
2005-06-08;24,637;24,560;24,655;24,365;0,29%
2005-06-07;24,565;24,485;24,740;24,370;0,31%
2005-06-06;24,488;24,255;24,800;24,245;0,98%
2005-06-03;24,250;24,125;24,316;23,881;0,29%
2005-06-02;24,180;24,566;24,700;24,097;-1,57%
2005-06-01;24,566;23,992;24,606;23,887;1,95%
2005-05-31;24,095;23,690;24,220;23,670;1,75%
2005-05-30;23,680;23,847;23,930;23,630;-0,63%
2005-05-27;23,830;24,095;24,098;23,830;-1,07%
2005-05-26;24,088;24,085;24,150;24,065;0,00%
2005-05-25;24,088;24,270;24,309;24,020;-0,64%
2005-05-24;24,242;24,250;24,370;24,230;-0,14%
2005-05-23;24,275;24,395;24,445;24,240;-0,58%
2005-05-20;24,417;24,427;24,575;24,383;-0,07%
2005-05-19;24,435;24,585;24,605;24,395;-0,67%
2005-05-18;24,600;24,822;24,822;24,560;-0,84%
2005-05-17;24,808;24,745;24,900;24,655;0,22%
2005-05-16;24,753;24,740;24,855;24,696;0,07%
2005-05-13;24,735;24,660;24,872;24,537;0,16%
2005-05-12;24,695;24,540;24,745;24,515;0,69%
2005-05-11;24,525;24,720;24,920;24,500;-0,97%
2005-05-10;24,765;24,490;24,805;24,420;1,06%
2005-05-09;24,505;24,605;24,668;24,455;-0,26%
2005-05-06;24,570;24,730;24,730;24,460;-0,26%
2005-05-05;24,635;24,664;24,895;24,565;-0,10%
2005-05-04;24,659;24,915;24,925;24,545;-0,93%
2005-05-03;24,890;25,120;25,165;24,835;-0,82%
2005-05-02;25,095;25,287;25,305;25,050;-0,74%
2005-04-29;25,282;25,510;25,520;25,220;-0,83%
2005-04-28;25,494;25,155;25,565;25,065;1,39%
2005-04-27;25,145;25,350;25,380;25,110;-0,95%
2005-04-26;25,385;25,228;25,500;25,185;0,68%
2005-04-25;25,213;25,365;25,499;25,175;-0,64%
2005-04-22;25,375;25,495;25,636;25,289;-0,49%
2005-04-21;25,500;25,600;25,760;25,460;-0,53%
2005-04-20;25,636;25,730;25,760;25,502;-0,23%
2005-04-19;25,695;26,070;26,120;25,660;-1,44%
2005-04-18;26,070;26,180;26,270;26,010;-0,30%
2005-04-15;26,148;25,820;26,200;25,820;0,94%
2005-04-14;25,905;25,605;25,915;25,545;1,25%
2005-04-13;25,585;25,730;25,740;25,490;-0,63%
2005-04-12;25,746;25,840;26,050;25,640;-0,31%
2005-04-11;25,827;25,850;25,910;25,710;-0,09%
2005-04-08;25,850;25,940;26,045;25,785;-0,35%
2005-04-07;25,940;25,938;26,105;25,860;-0,21%
2005-04-06;25,995;26,275;26,285;25,930;-0,99%
2005-04-05;26,255;26,350;26,420;26,175;-0,59%
2005-04-04;26,410;26,580;26,735;26,365;-0,67%
2005-04-01;26,588;26,660;26,775;26,420;-0,79%
2005-03-31;26,800;26,760;26,885;26,520;0,17%
2005-03-30;26,755;26,960;27,085;26,705;-0,83%
2005-03-29;26,980;27,255;27,271;26,935;-1,01%
2005-03-28;27,255;27,392;27,515;27,160;-0,47%
2005-03-25;27,385;27,441;27,441;27,385;-0,05%
2005-03-24;27,400;27,485;27,492;27,220;-0,24%
2005-03-23;27,465;27,430;27,620;27,270;0,15%
2005-03-22;27,425;27,250;27,500;26,940;0,59%
2005-03-21;27,265;27,200;27,420;27,160;0,39%
2005-03-18;27,160;27,180;27,275;27,060;-0,06%
2005-03-17;27,175;27,620;27,858;27,095;-1,62%
2005-03-16;27,623;27,638;27,720;27,370;-0,08%
2005-03-15;27,644;27,480;27,810;27,380;0,48%
2005-03-14;27,513;27,180;27,730;27,168;1,27%
2005-03-11;27,168;27,120;27,230;26,910;0,01%
2005-03-10;27,165;27,170;27,410;27,070;0,07%
2005-03-09;27,145;26,920;27,310;26,900;0,65%
2005-03-08;26,970;26,770;27,035;26,710;0,58%
2005-03-07;26,815;26,540;26,890;26,480;0,96%
2005-03-04;26,560;26,795;26,975;26,455;-0,87%
2005-03-03;26,793;26,395;26,793;26,320;1,58%
2005-03-02;26,375;26,170;26,515;26,170;0,30%
2005-03-01;26,295;25,980;26,390;25,870;1,54%
2005-02-28;25,895;26,170;26,185;25,810;-1,06%
2005-02-25;26,172;26,300;26,515;26,145;-0,71%
2005-02-24;26,360;25,920;26,465;25,830;1,56%
2005-02-23;25,955;26,004;26,080;25,760;-0,13%
2005-02-22;25,990;25,735;26,070;25,660;0,56%
2005-02-21;25,845;25,670;25,850;25,670;0,31%
2005-02-18;25,765;25,610;25,800;25,490;0,51%
2005-02-17;25,633;25,790;25,790;25,540;-0,88%
2005-02-16;25,860;25,830;26,035;25,695;0,09%
2005-02-15;25,838;25,780;25,920;25,640;0,58%
2005-02-14;25,690;26,030;26,050;25,685;-1,29%
2005-02-11;26,025;26,161;26,250;25,975;-0,58%
2005-02-10;26,178;26,025;26,210;26,010;0,59%
2005-02-09;26,025;26,330;26,455;25,940;-1,10%
2005-02-08;26,315;26,115;26,370;26,005;0,74%
2005-02-07;26,122;26,110;26,125;26,000;0,33%
2005-02-04;26,035;26,030;26,170;25,855;0,07%
2005-02-03;26,018;26,030;26,147;25,900;-0,03%
2005-02-02;26,025;26,075;26,345;25,995;-0,21%
2005-02-01;26,080;26,085;26,230;25,970;-0,03%
2005-01-31;26,088;26,510;26,520;26,055;-1,37%
2005-01-28;26,450;26,630;26,755;26,440;-0,94%
2005-01-27;26,700;26,630;26,750;26,544;0,24%
2005-01-26;26,637;26,870;26,870;26,595;-0,66%
2005-01-25;26,815;26,790;26,900;26,700;0,04%
2005-01-24;26,805;26,930;26,930;26,730;-0,23%
2005-01-21;26,867;27,145;27,167;26,810;-1,12%
2005-01-20;27,170;27,100;27,310;27,100;0,27%
2005-01-19;27,098;27,180;27,225;26,970;-0,30%
